TIMESTAMP,TCPIP_APP_NAME,TCPIP_PORT,TCPIP_WEIGHT,TCPIP_PACKTS_SENT,TCPIP_PACKETS_RECVD,TCPIP_BYTES_SENT,TCPIP_BYTES_RECVD,TCPIP_MSG_SENT,TCPIP_MSG_RECVD
2019-02-28 14:03:10,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:03:10,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:03:10,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:03:10,TRIPSRUS,10000,100,0,4429,0,66435,0,4429
2019-02-28 14:03:20,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:03:20,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:03:20,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:03:20,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:03:20,TRIPSRUS,10000,100,0,5086,0,76290,0,5086
2019-02-28 14:03:30,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:03:30,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:03:30,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:03:30,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:03:30,TRIPSRUS,10000,100,0,5734,0,86010,0,5734
2019-02-28 14:03:40,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:03:40,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:03:40,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:03:40,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:03:40,TRIPSRUS,10000,100,0,5763,0,86445,0,5763
2019-02-28 14:03:50,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:03:50,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:03:50,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:03:50,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:03:50,TRIPSRUS,10000,100,0,5056,0,75840,0,5056
2019-02-28 14:04:00,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:04:00,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:04:00,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:04:00,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:04:00,TRIPSRUS,10000,100,0,4423,0,66345,0,4423
2019-02-28 14:04:10,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:04:10,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:04:10,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:04:10,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:04:10,TRIPSRUS,10000,100,0,4381,0,65715,0,4381
2019-02-28 14:04:20,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:04:20,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:04:20,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:04:20,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:04:20,TRIPSRUS,10000,100,0,5051,0,75765,0,5051
2019-02-28 14:04:30,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:04:30,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:04:30,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:04:30,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:04:30,TRIPSRUS,10000,100,0,5706,0,85590,0,5706
2019-02-28 14:04:40,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:04:40,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:04:40,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:04:40,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:04:40,TRIPSRUS,10000,100,0,5794,0,86910,0,5794
2019-02-28 14:04:50,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:04:50,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:04:50,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:04:50,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:04:50,TRIPSRUS,10000,100,0,5097,0,76455,0,5097
2019-02-28 14:05:00,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:05:00,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:05:00,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:05:00,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:05:00,TRIPSRUS,10000,100,0,4393,0,65895,0,4393
2019-02-28 14:05:10,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:05:10,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:05:10,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:05:10,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:05:10,TRIPSRUS,10000,100,0,4364,0,65460,0,4364
2019-02-28 14:05:20,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:05:20,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:05:20,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:05:20,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:05:20,TRIPSRUS,10000,100,0,5072,0,76080,0,5072
2019-02-28 14:05:30,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:05:30,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:05:30,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:05:30,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:05:30,TRIPSRUS,10000,100,0,5762,0,86430,0,5762
2019-02-28 14:05:40,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:05:40,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:05:40,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:05:40,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:05:40,TRIPSRUS,10000,100,0,5746,0,86190,0,5746
2019-02-28 14:05:50,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:05:50,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:05:50,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:05:50,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:05:50,TRIPSRUS,10000,100,0,5094,0,76410,0,5094
2019-02-28 14:06:00,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:06:00,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:06:00,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:06:00,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:06:00,TRIPSRUS,10000,100,0,4351,0,65265,0,4351
2019-02-28 14:06:10,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:06:10,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:06:10,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:06:10,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:06:10,TRIPSRUS,10000,100,0,4392,0,65880,0,4392
2019-02-28 14:06:20,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:06:20,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:06:20,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:06:20,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:06:20,TRIPSRUS,10000,100,0,5068,0,76020,0,5068
2019-02-28 14:06:30,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:06:30,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:06:30,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:06:30,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:06:30,TRIPSRUS,10000,100,0,5694,0,85410,0,5694
2019-02-28 14:06:40,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:06:40,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:06:40,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:06:40,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:06:40,TRIPSRUS,10000,100,0,5787,0,86805,0,5787
2019-02-28 14:06:50,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:06:50,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:06:50,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:06:50,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:06:50,TRIPSRUS,10000,100,0,5085,0,76275,0,5085
2019-02-28 14:07:00,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:07:00,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:07:00,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:07:00,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:07:00,TRIPSRUS,10000,100,0,4389,0,65835,0,4389
2019-02-28 14:07:10,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:07:10,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:07:10,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:07:10,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:07:10,TRIPSRUS,10000,100,0,4341,0,65115,0,4341
2019-02-28 14:07:20,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:07:20,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:07:20,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:07:20,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:07:20,TRIPSRUS,10000,100,0,5011,0,75165,0,5011
2019-02-28 14:07:30,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:07:30,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:07:30,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:07:30,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:07:30,TRIPSRUS,10000,100,0,5747,0,86205,0,5747
2019-02-28 14:07:40,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:07:40,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:07:40,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:07:40,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:07:40,TRIPSRUS,10000,100,0,5789,0,86835,0,5789
2019-02-28 14:07:50,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:07:50,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:07:50,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:07:50,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:07:50,TRIPSRUS,10000,100,0,5070,0,76050,0,5070
2019-02-28 14:08:00,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:08:00,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:08:00,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:08:00,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:08:00,TRIPSRUS,10000,100,0,4458,0,66870,0,4458
2019-02-28 14:08:10,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:08:10,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:08:10,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:08:10,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:08:10,TRIPSRUS,10000,100,0,4396,0,65940,0,4396
2019-02-28 14:08:20,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:08:20,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:08:20,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:08:20,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:08:20,TRIPSRUS,10000,100,0,5045,0,75675,0,5045
2019-02-28 14:08:30,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:08:30,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:08:30,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:08:30,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:08:30,TRIPSRUS,10000,100,0,5726,0,85890,0,5726
2019-02-28 14:08:40,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:08:40,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:08:40,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:08:40,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:08:40,TRIPSRUS,10000,100,0,5693,0,85395,0,5693
2019-02-28 14:08:50,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:08:50,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:08:50,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:08:50,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:08:50,TRIPSRUS,10000,100,0,5102,0,76530,0,5102
2019-02-28 14:09:00,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:09:00,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:09:00,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:09:00,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:09:00,TRIPSRUS,10000,100,0,4372,0,65580,0,4372
2019-02-28 14:09:10,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:09:10,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:09:10,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:09:10,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:09:10,TRIPSRUS,10000,100,0,4425,0,66375,0,4425
2019-02-28 14:09:20,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:09:20,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:09:20,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:09:20,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:09:20,TRIPSRUS,10000,100,0,5054,0,75810,0,5054
2019-02-28 14:09:30,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:09:30,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:09:30,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:09:30,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:09:30,TRIPSRUS,10000,100,0,5759,0,86385,0,5759
2019-02-28 14:09:40,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:09:40,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:09:40,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:09:40,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:09:40,TRIPSRUS,10000,100,0,5724,0,85860,0,5724
2019-02-28 14:09:50,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:09:50,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:09:50,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:09:50,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:09:50,TRIPSRUS,10000,100,0,5010,0,75150,0,5010
2019-02-28 14:10:00,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:10:00,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:10:00,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:10:00,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:10:00,TRIPSRUS,10000,100,0,4395,0,65925,0,4395
2019-02-28 14:10:10,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:10:10,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:10:10,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:10:10,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:10:10,TRIPSRUS,10000,100,0,4396,0,65940,0,4396
2019-02-28 14:10:20,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:10:20,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:10:20,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:10:20,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:10:20,TRIPSRUS,10000,100,0,5090,0,76350,0,5090
2019-02-28 14:10:30,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:10:30,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:10:30,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:10:30,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:10:30,TRIPSRUS,10000,100,0,5702,0,85530,0,5702
2019-02-28 14:10:40,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:10:40,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:10:40,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:10:40,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:10:40,TRIPSRUS,10000,100,0,5716,0,85740,0,5716
2019-02-28 14:10:50,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:10:50,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:10:50,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:10:50,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:10:50,TRIPSRUS,10000,100,0,5075,0,76125,0,5075
2019-02-28 14:11:00,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:11:00,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:11:00,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:11:00,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:11:00,TRIPSRUS,10000,100,0,4375,0,65625,0,4375
2019-02-28 14:11:10,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:11:10,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:11:10,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:11:10,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:11:10,TRIPSRUS,10000,100,0,4475,0,67125,0,4475
2019-02-28 14:11:20,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:11:20,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:11:20,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:11:20,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:11:20,TRIPSRUS,10000,100,0,5048,0,75720,0,5048
2019-02-28 14:11:30,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:11:30,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:11:30,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:11:30,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:11:30,TRIPSRUS,10000,100,0,5735,0,86025,0,5735
2019-02-28 14:11:40,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:11:40,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:11:40,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:11:40,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:11:40,TRIPSRUS,10000,100,0,5705,0,85575,0,5705
2019-02-28 14:11:50,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:11:50,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:11:50,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:11:50,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:11:50,TRIPSRUS,10000,100,0,5063,0,75945,0,5063
2019-02-28 14:12:00,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:12:00,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:12:00,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:12:00,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:12:00,TRIPSRUS,10000,100,0,4478,0,67170,0,4478
2019-02-28 14:12:10,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:12:10,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:12:10,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:12:10,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:12:10,TRIPSRUS,10000,100,0,4362,0,65430,0,4362
2019-02-28 14:12:20,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:12:20,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:12:20,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:12:20,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:12:20,TRIPSRUS,10000,100,0,5057,0,75855,0,5057
2019-02-28 14:12:30,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:12:30,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:12:30,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:12:30,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:12:30,TRIPSRUS,10000,100,0,5764,0,86460,0,5764
2019-02-28 14:12:40,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:12:40,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:12:40,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:12:40,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:12:40,TRIPSRUS,10000,100,0,5653,0,84795,0,5653
2019-02-28 14:12:50,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:12:50,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:12:50,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:12:50,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:12:50,TRIPSRUS,10000,100,0,5148,0,77220,0,5148
2019-02-28 14:13:00,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:13:00,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:13:00,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:13:00,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:13:00,TRIPSRUS,10000,100,0,4420,0,66300,0,4420
2019-02-28 14:13:10,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:13:10,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:13:10,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:13:10,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:13:10,TRIPSRUS,10000,100,0,4423,0,66345,0,4423
2019-02-28 14:13:20,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:13:20,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:13:20,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:13:20,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:13:20,TRIPSRUS,10000,100,0,5147,0,77205,0,5147
2019-02-28 14:13:30,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:13:30,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:13:30,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:13:30,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:13:30,TRIPSRUS,10000,100,0,5730,0,85950,0,5730
2019-02-28 14:13:40,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:13:40,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:13:40,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:13:40,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:13:40,TRIPSRUS,10000,100,0,5804,0,87060,0,5804
2019-02-28 14:13:50,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:13:50,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:13:50,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:13:50,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:13:50,TRIPSRUS,10000,100,0,5034,0,75510,0,5034
2019-02-28 14:14:00,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:14:00,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:14:00,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:14:00,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:14:00,TRIPSRUS,10000,100,0,4381,0,65715,0,4381
2019-02-28 14:14:10,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:14:10,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:14:10,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:14:10,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:14:10,TRIPSRUS,10000,100,0,4422,0,66330,0,4422
2019-02-28 14:14:20,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:14:20,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:14:20,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:14:20,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:14:20,TRIPSRUS,10000,100,0,5040,0,75600,0,5040
2019-02-28 14:14:30,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:14:30,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:14:30,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:14:30,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:14:30,TRIPSRUS,10000,100,0,5694,0,85410,0,5694
2019-02-28 14:14:40,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:14:40,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:14:40,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:14:40,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:14:40,TRIPSRUS,10000,100,0,5788,0,86820,0,5788
2019-02-28 14:14:50,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:14:50,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:14:50,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:14:50,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:14:50,TRIPSRUS,10000,100,0,5073,0,76095,0,5073
2019-02-28 14:15:00,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:15:00,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:15:00,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:15:00,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:15:00,TRIPSRUS,10000,100,0,4382,0,65730,0,4382
2019-02-28 14:15:10,TPFN8601,8601,100,0,0,0,0,0,0
2019-02-28 14:15:10,TPFN8603,8603,100,0,0,0,0,0,0
2019-02-28 14:15:10,TPFR8600,8600,100,0,0,0,0,0,0
2019-02-28 14:15:10,TPFR8602,8602,100,0,0,0,0,0,0
2019-02-28 14:15:10,TRIPSRUS,10000,100,0,4408,0,66120,0,4408
